time_s,position_ref_rev,position_rev,speed_ref_rev_s,speed_rev_s,id_ref_a,id_a,iq_ref_a,iq_a,vd_v,vq_v,torque_nm,load_nm,load_estimate_nm,duty_a,duty_b,duty_c
0.18430000000000002,0.04335000000000001,0.04316960518336139,1.0297600193694125,1.0271829540324007,0.0,8.555883009963797e-06,0.1795364204373961,0.17050435516986956,-0.00022091211779821807,0.12688461687785035,0.0046558788794895944,0.0,-2.8634592415206003e-05,0.49550728916810977,0.5015285010107734,0.5044927108318902
0.1844,0.04335000000000001,0.04327238721404672,1.0297600193694125,1.0284568193982617,0.0,5.340862653423789e-06,0.1626568692292176,0.17042225647999723,-0.0002209534218382921,0.12504237852245415,0.004653637050793609,0.0,2.0839227295272188e-05,0.4955686104246594,0.5014714273820525,0.5044313895753406
0.1845,0.04335000000000001,0.043375296001220386,1.0297600193694125,1.0297163727738736,0.0,1.981398422608807e-06,0.1626568692292176,0.1684568355956574,-0.0002184950950719473,0.12523718532575048,0.0045999682657611755,0.0,2.0839227295272188e-05,0.4955579197889677,0.5014390826867025,0.5044420802110323
0.18460000000000001,0.04335000000000001,0.04347833003948433,1.0297600193694125,1.030962424627382,0.0,-3.54070047910733e-08,0.1626568692292176,0.16694272385653858,-0.00021667114796559305,0.12542099259876233,0.0045586231584158095,0.0,2.0839227295272188e-05,0.4955476892847942,0.5014063944781441,0.5044523107152058
0.1847,0.04335000000000001,0.043581488101655734,1.0297600193694125,1.032194599412293,0.0,-3.1522474604123965e-06,0.14234396879901684,0.16311055732624663,-0.00021173366240346522,0.12334228467933059,0.004453980064734727,0.0,6.87524162593251e-06,0.49561791183963244,0.5013487450728613,0.5043820881603676
0.18480000000000002,0.04335000000000001,0.043684767058198425,1.0297600193694125,1.0333749244353452,0.0,-7.209041864937922e-06,0.14234396879901684,0.1556832722026911,-0.00020198402501752228,0.12377231628123961,0.0042511668292355064,0.0,6.87524162593251e-06,0.49559919474628333,0.5013194819509801,0.5044008052537166
0.1849,0.04335000000000001,0.04378816143916206,1.0297600193694125,1.0345056884585875,0.0,-8.353772883131016e-06,0.14234396879901684,0.15026805891190664,-0.00019498663029114395,0.12413844719093466,0.004103296253358568,0.0,6.87524162593251e-06,0.4955827937670554,0.5012890738502686,0.5044172062329446
0.185,0.04437600000000001,0.04389166700342995,1.0416866599314005,1.035600569772233,0.0,-7.82814381018036e-06,0.17959528108340916,0.1463842289795148,-0.0001900712787941046,0.12877444382588912,0.003997242412471411,0.0,-2.8628741392352463e-05,0.4954144362262728,0.501301822723621,0.5045855637737271
0.18510000000000001,0.04437600000000001,0.04399528255446907,1.0416866599314005,1.036724119401642,0.0,2.2172151416686617e-06,0.17959528108340916,0.1569700773097842,-0.00020472816057807796,0.12852597273001554,0.0042863049857603955,0.0,-2.8628741392352463e-05,0.4954198269444789,0.5012622446090566,0.5045801730555212
0.1852,0.04437600000000001,0.04409901418855556,1.0416866599314005,1.0379186908935514,0.0,7.051226140024201e-06,0.17959528108340916,0.16481733101634866,-0.0002155924554210321,0.12835914288810363,0.004500586097571235,0.0,-2.8628741392352463e-05,0.4954224372740482,0.5012237592750186,0.5045775627259518
0.18530000000000002,0.04437600000000001,0.0442028680322887,1.0416866599314005,1.0391655962516437,0.0,8.656029181412603e-06,0.17959528108340916,0.1705632093080968,-0.00022356569877215947,0.12825802788535337,0.0046574859806036385,0.0,-2.8628741392352463e-05,0.4954228222637884,0.5011860923704684,0.5045771777362117
0.1854,0.04437600000000001,0.04430684831796281,1.0416866599314005,1.0404392772096247,0.0,5.4032304021626356e-06,0.16271580750312054,0.17048130435819492,-0.00022360459128859182,0.12641576387078982,0.004655249442270093,0.0,2.0846296624294575e-05,0.4954855110208065,0.5011331067345897,0.5045144889791936
0.1855,0.04437600000000001,0.04441095534175316,1.0416866599314005,1.0416986474685168,0.0,2.0044031205737735e-06,0.16271580750312054,0.1685160158797683,-0.00022111472676757216,0.126610538590971,0.004601584272781052,0.0,2.0846296624294575e-05,0.4954756170200799,0.5010991573796714,0.5045243829799201
0.18560000000000001,0.04437600000000001,0.04451518759836658,1.0416866599314005,1.0429445170264449,0.0,-3.603494134922143e-08,0.16271580750312054,0.16700198351026055,-0.00021926665637385148,0.1267943162134925,0.004560241332742765,0.0,2.0846296624294575e-05,0.4954661946043721,0.5010648982735814,0.5045338053956279
0.1857,0.04437600000000001,0.04461954386068377,1.0416866599314005,1.0441765099782803,0.0,-3.189184660262209e-06,0.14240286321972614,0.1631698525092977,-0.00021426894019074106,0.12471557563721877,0.0044555992092436625,0.0,6.881802333486115e-06,0.49553780246682044,0.5010120637100398,0.5044621975331797
0.18580000000000002,0.04437600000000001,0.0447240209991976,1.0416866599314005,1.0453566532938858,0.0,-7.293007116599596e-06,0.14240286321972614,0.15574256775138778,-0.00020440349723811296,0.12514558148055155,0.004252785983728948,0.0,6.881802333486115e-06,0.4955198188937734,0.5009805628108263,0.5044801811062267
0.1859,0.04437600000000001,0.044828613543960186,1.0416866599314005,1.0464872355622605,0.0,-8.45083470091172e-06,0.14240286321972614,0.1503273403307332,-0.00019732253081329308,0.12551168777401742,0.00410491502201457,0.0,6.881802333486115e-06,0.4955041819195418,0.5009480957493975,0.5044958180804581
0.186,0.04541400000000001,0.044933317253845216,1.0536136549230952,1.0475819349830262,0.0,-7.91888969744343e-06,0.17965581334664057,0.14644348715227426,-0.00019234794561982514,0.13014785065650936,0.003998860546358449,0.0,-2.8623299083814915e-05,0.4953356026751691,0.5009466829055435,0.5046643973248309
0.18610000000000002,0.04541400000000001,0.04503813093238417,1.0536136549230952,1.0487053049083432,0.0,2.2431558839456074e-06,0.17965581334664057,0.1570298922598371,-0.00020717264858834583,0.12989933379179405,0.0042879383232921646,0.0,-2.8623299083814915e-05,0.4953419818719984,0.5009067494046607,0.5046580181280016
0.1862,0.04541400000000001,0.04514306067619441,1.0536136549230952,1.0498997003747743,0.0,7.133074384625608e-06,0.17965581334664057,0.16487754187779521,-0.00021816022090010557,0.12973246354514156,0.004502230246061434,0.0,-2.8623299083814915e-05,0.49534555810172065,0.5008676898299818,0.5046544418982792
0.18630000000000002,0.04541400000000001,0.045248112612186094,1.0536136549230952,1.0511464322978052,0.0,8.756193777919584e-06,0.17965581334664057,0.1706236949422583,-0.00022622282464245352,0.1296313124589127,0.004659137632177726,0.0,-2.8623299083814915e-05,0.4953468930041975,0.5008292728505722,0.5046531069958025
0.1864,0.04541400000000001,0.04535329097286979,1.0536136549230952,1.0524199415942221,0.0,5.4656091532085856e-06,0.16277633825809762,0.17054197403344615,-0.00022625930383902244,0.12778901557866748,0.0046569061193640375,0.0,2.0853119400317123e-05,0.4954108761813208,0.5007805236494548,0.5045891238186793
0.1865,0.04541400000000001,0.04545859605456612,1.0536136549230952,1.0536791413567017,0.0,2.0274115803601905e-06,0.16277633825809762,0.1685768028068531,-0.00022373789471930922,0.12798376041719117,0.004603244151613363,0.0,2.0853119400317123e-05,0.4954018513492358,0.5007450127149085,0.5045981486507641
0.18660000000000002,0.04541400000000001,0.045564026352075106,1.0536136549230952,1.0549248411396206,0.0,-3.666241119405773e-08,0.16277633825809762,0.16706283922453524,-0.00022186569770288138,0.1281675104267048,0.004561903089913164,0.0,2.0853119400317123e-05,0.495393308890691,0.5007092273176363,0.504606691109309
0.1867,0.04541400000000001,0.045669580638332395,1.0536136549230952,1.0561566646948752,0.0,-3.226127956023549e-06,0.14246326182252725,0.1632307249726664,-0.00021680774009034197,0.12608872930326143,0.004457261423773366,0.0,6.888078622714227e-06,0.4954662091770316,0.5006613657064626,0.5045337908229683
0.18680000000000002,0.04541400000000001,0.04577525578384455,1.0536136549230952,1.0573366385027259,0.0,-7.376988170449833e-06,0.14246326182252725,0.15580340749719654,-0.00020682646789980727,0.12651871232973533,0.004254447304856273,0.0,6.888078622714227e-06,0.49544904791485483,0.5006276590869481,0.5045509520851451
0.1869,0.04541400000000001,0.0458810463186417,1.0536136549230952,1.0584670509976635,0.0,-8.547914418974171e-06,0.14246326182252725,0.15038814251881155,-0.00019966191412260512,0.12688479661449772,0.004106575317571353,0.0,6.888078622714227e-06,0.49543425945619246,0.5005931697194533,0.5045657405438077
0.187,0.04646400000000001,0.045986948001569515,1.0655410399686092,1.0595615803539777,0.0,-8.009651356249018e-06,0.17971793517370913,0.14650424992385538,-0.00019462808562432688,0.13152113798889536,0.004000519765588256,0.0,-2.8618245419187247e-05,0.49526585816811863,0.5005774258434202,0.5047341418318814
0.18710000000000002,0.04646400000000001,0.04609295963621547,1.0655410399686092,1.060684782423638,0.0,2.269099906809562e-06,0.17971793517370913,0.1570912315541584,-0.00020962063565227888,0.1312725762880027,0.0042896132853459425,0.0,-2.8618245419187247e-05,0.4952732679354027,0.5005372102781773,0.5047267320645972
0.1872,0.04646400000000001,0.046199087319548506,1.0655410399686092,1.0618790138483865,0.0,7.214936366562279e-06,0.17971793517370913,0.1649392925441866,-0.00022073150671489422,0.13110566665964052,0.0045039164412507575,0.0,-2.8618245419187247e-05,0.4952778577616255,0.5004976459087866,0.5047221422383745
0.18730000000000002,0.04646400000000001,0.04630533717880167,1.0655410399686092,1.0631255844258,0.0,8.856376903114612e-06,0.17971793517370913,0.17068573244018007,-0.00022888348849975157,0.13100448058742387,0.0046608316597351014,0.0,-2.8618245419187247e-05,0.49528019482497526,0.5004585454157469,0.5047198051750248
0.1874,0.04646400000000001,0.046411713446709975,1.0655410399686092,1.0643989341825397,0.0,5.527998978704236e-06,0.16283838414641094,0.17060418630735535,-0.0002289175524479594,0.1291621440887646,0.004658604919443662,0.0,2.085970498185122e-05,0.49534539367056585,0.5004141789971497,0.5046546063294342
0.1875,0.04646400000000001,0.046518216419733735,1.0655410399686092,1.0656579754510724,0.0,2.0504238371641315e-06,0.16283838414641094,0.1686391179884086,-0.00022636459172814766,0.12935686113926595,0.004604945761741659,0.0,2.085970498185122e-05,0.49533731106018025,0.500377158506043,0.5046626889398198
0.18760000000000002,0.04646400000000001,0.04662484459275493,1.0655410399686092,1.0669035173670796,0.0,-3.728942041686893e-08,0.16283838414641094,0.1671252131865596,-0.00022446826456463083,0.12954058547348132,0.004563606305130922,0.0,2.085970498185122e-05,0.4953297208808495,0.5003399003520138,0.5046702791191504
0.1877,0.04646400000000001,0.046731596738756175,1.0655410399686092,1.0681351833544808,0.0,-3.2630773819062115e-06,0.1425250926114638,0.16329309800700814,-0.00021935005452156388,0.12746175641294627,0.004458964613659348,0.0,6.894082527716183e-06,0.4954038143227855,0.5002971660922634,0.5045961856772145
0.18780000000000002,0.04646400000000001,0.046838469728243244,1.0655410399686092,1.0693149992606634,0.0,-7.4609850660157904e-06,0.1425250926114638,0.15586571672290397,-0.00020925292925761958,0.127891719406936,0.004256148752351145,0.0,6.894082527716183e-06,0.4953875653342701,0.5002612960232257,0.50461243466573
0.1879,0.04646400000000001,0.046945458091201354,1.0655410399686092,1.0704452533831708,0.0,-8.645012082465541e-06,0.1425250926114638,0.1504503921807707,-0.00020200477230256515,0.12825778415255273,0.004108275138588137,0.0,6.894082527716183e-06,0.49537371083987397,0.5002248309412638,0.5046262891601261
0.188,0.047526000000000006,0.04705255758643085,1.0774688482713823,1.0715396239323591,0.0,-8.100428837419443e-06,0.17978156815468185,0.14656644499072305,-0.0001969116907122774,0.13289431539673932,0.004002218095803629,0.0,-2.8613561219283925e-05,0.49520590081407073,0.5001946212217127,0.5047940991859292
0.18810000000000002,0.047526000000000006,0.04715976701756709,1.0774688482713823,1.0726626694207895,0.0,2.295047276176487e-06,0.17978156815468185,0.15715402126749814,-0.00021207211374161576,0.1326457097721717,0.004291327853281151,0.0,-2.8613561219283925e-05,0.49521438218036695,0.5001542038065478,0.504785617819633
0.1882,0.047526000000000006,0.04726709248194015,1.0774688482713823,1.0738567482026335,0.0,7.296812173492092e-06,0.17978156815468185,0.16500250785169757,-0.0002233063047919267,0.13247876175511636,0.004505642630677458,0.0,-2.8613561219283925e-05,0.49522003246306096,0.5001142114174458,0.504779967536939
0.1883,0.047526000000000006,0.04737454010711696,1.0774688482713823,1.0751031689304829,0.0,8.95657861675967e-06,0.17978156815468185,0.17074924569848066,-0.00023154768214384756,0.13237754175639802,0.004662565985158019,0.0,-2.8613561219283925e-05,0.49522342327401975,0.5000745016639018,0.5047765767259803
0.1884,0.047526000000000006,0.04748211412606454,1.0774688482713823,1.0763763706727105,0.0,5.590399923654497e-06,0.1629018712418268,0.17066786549172677,-0.00023157932879700998,0.13053515931864076,0.004660343775728493,0.0,2.0866062355269687e-05,0.49528975326307034,0.5000346617275427,0.5047102467369298
0.1885,0.047526000000000006,0.0475898148353774,1.0774688482713823,1.0776352648593284,0.0,2.0734399159396085e-06,0.1629018712418268,0.1687028865091237,-0.00022899480934417533,0.13072985057171524,0.004606687057490252,0.0,2.0866062355269687e-05,0.4952826861237738,0.4999961929979912,0.5047173138762262
0.18860000000000002,0.047526000000000006,0.04769764073000899,1.0774688482713823,1.0788806602312115,0.0,-3.791597553900859e-08,0.1629018712418268,0.1671890310302685,-0.0002270743483421184,0.1309135510729952,0.004565348947718337,0.0,2.0866062355269687e-05,0.49527612067428567,0.4999575248943488,0.5047238793257143
0.1887,0.047526000000000006,0.04780559058298118,1.0774688482713823,1.0801121798986608,0.0,-3.3000329576396625e-06,0.14258828675834734,0.16335689829784414,-0.00022189587471129846,0.12883466716184183,0.004460706776939064,0.0,6.8998255786985504e-06,0.49535130155357343,0.4999200680049669,0.5046486984464266
0.1888,0.047526000000000006,0.04791366126478548,1.0774688482713823,1.0812918489419336,0.0,-7.544997809379005e-06,0.14258828675834734,0.15592942401187848,-0.000211682872432787,0.12926461275756984,0.0042578883760746,0.0,6.8998255786985504e-06,0.4953360556224308,0.49988208742013507,0.5046639443775692
0.1889,0.047526000000000006,0.04802184730534052,1.0774688482713823,1.0824219555382455,0.0,-8.742127698535447e-06,0.14258828675834734,0.1505140192543846,-0.00020435109634697662,0.12963066030191467,0.004110012571910046,0.0,6.8998255786985504e-06,0.4953232211307186,0.49984370357059926,0.5046767788692815
0.189,0.04860000000000001,0.048130144463385115,1.0893971107322973,1.0835161779917408,0.0,-8.19122215726052e-06,0.17984663736734086,0.1466300032353113,-0.00019919875173194634,0.13426739196996065,0.004003953649645061,0.0,-2.8609228158341212e-05,0.49515642844842567,0.4997989300262847,0.5048435715515743
0.18910000000000002,0.04860000000000001,0.04823855154259497,1.0893971107322973,1.0846390776247274,0.0,2.3209980461012088e-06,0.17984663736734086,0.15721819074289833,-0.0002145270737160229,0.13401874331455166,0.004293080097702861,0.0,-2.8609228158341212e-05,0.49516602108232216,0.49975839800707916,0.5048339789176778
0.1892,0.04860000000000001,0.04834707464066987,1.0893971107322973,1.0858330146033537,0.0,7.378701859366342e-06,0.17984663736734086,0.16506711596737408,-0.00022588460590834515,0.1338517578728201,0.00450740685283426,0.0,-2.8609228158341212e-05,0.495172777538745,0.49971806187488005,0.5048272224612551
0.1893,0.04860000000000001,0.048455719885520734,1.0893971107322973,1.0870792964106477,0.0,9.056798938126122e-06,0.17984663736734086,0.1708141619918648,-0.00023421539620172848,0.13375050497051877,0.004664338622572476,0.0,-2.8609228158341212e-05,0.4951772727078458,0.4996778250048928,0.5048227272921542
0.1894,0.04860000000000001,0.04856449151035359,1.0893971107322973,1.0883523610933297,0.0,5.6528120080048195e-06,0.16296672889361052,0.17073293925864166,-0.00023424462340811768,0.13190807068425225,0.004662120713195492,0.0,2.0872200149868294e-05,0.49524464345311064,0.49964265202004055,0.5047553565468894
0.1895,0.04860000000000001,0.04867338981189179,1.0893971107322973,1.0896111190458675,0.0,2.0964598321741412e-06,0.16296672889361052,0.16876803677855826,-0.00023162853798182798,0.13210273803203412,0.004608466083974069,0.0,2.0872200149868294e-05,0.495238664881822,0.49960280599087364,0.504761335118178
0.18960000000000002,0.04860000000000001,0.048782413285150324,1.0893971107322973,1.0908563786371053,0.0,-3.854208345531114e-08,0.16296672889361052,0.16725422168916146,-0.00022968393930320363,0.13228641645163153,0.004567129077097305,0.0,2.0872200149868294e-05,0.49523319639104907,0.4995628003353996,0.504766803608951
0.1897,0.04860000000000001,0.04889156070318319,1.0893971107322973,1.0920877626774752,0.0,-3.336994689572376e-06,0.14265277846788804,0.1634220557806591,-0.00022444519080515538,0.1302074712297774,0.004462486000395126,0.0,6.905318823024456e-06,0.49530935249259267,0.49953076575870786,0.5046906475074073
0.1898,0.04860000000000001,0.04900082893645478,1.0893971107322973,1.0932672953544202,0.0,-7.6290263758018825e-06,0.14265277846788804,0.15599446110730453,-0.00021411628751940136,0.13063740191819292,0.004259664312171223,0.0,6.905318823024456e-06,0.4952952008420686,0.4994907386772962,0.5047047991579314
0.1899,0.04860000000000001,0.04911021251479694,1.0893971107322973,1.0943972647405558,0.0,-8.83926123931979e-06,0.14265277846788804,0.15057895677276692,-0.00020670087626329517,0.1310034344734678,0.004111785788905128,0.0,6.905318823024456e-06,0.49528347260386446,0.49945050375338707,0.5047165273961356
0.19,0.04968600000000001,0.0492197071968717,1.1013258560625654,1.09549134928803,0.0,-8.282031300251102e-06,0.17991307122806405,0.14669485859029177,-0.00020148925857613314,0.13564037633641013,0.004005724623044388,0.0,-2.8605228727260894e-05,0.4951181351378813,0.49939110753067156,0.5048818648621187
0.19010000000000002,0.04968600000000001,0.04932931178638797,1.1013258560625654,1.0966141132670053,0.0,2.346952259643854e-06,0.17991307122806405,0.15728367245227792,-0.00021698550542839737,0.13539168552380326,0.004294868174654852,0.0,-2.8605228727260894e-05,0.49512887703387176,0.4993505552936565,0.5048711229661282
0.1902,0.04968600000000001,0.04943903238142305,1.1013258560625654,1.0978079187478278,0.0,7.460605447028031e-06,0.17991307122806405,0.16513304824692251,-0.0002284663998002914,0.13522466359338922,0.004509207233285072,0.0,-2.8605228727260894e-05,0.4951367839133121,0.49930996733894273,0.5048632160866879
0.1903,0.04968600000000001,0.04954887511024115,1.1013258560625654,1.0990540720217548,0.0,9.157037849191735e-06,0.17991307122806405,0.1708804118288069,-0.00023688662023806076,0.13512337877523584,0.004666147674407433,0.0,-2.8605228727260894e-05,0.4951424327399617,0.49926929355614413,0.5048575672600383
0.1904,0.04968600000000001,0.04965884420629352,1.1013258560625654,1.1003270100550482,0.0,5.715235228604908e-06,0.16303288958668516,0.17079933849689236,-0.00023691342575315742,0.1332808871224593,0.004663933844658776,0.0,2.0878126652365244e-05,0.49521074791778524,0.49923892415080495,0.5047892520822147
0.1905,0.04968600000000001,0.04976893996642744,1.1013258560625654,1.1015856420822605,0.0,2.1194835926188994e-06,0.16303288958668516,0.1688345003891075,-0.0002342657670277371,0.13347553236300483,0.004610280973220168,0.0,2.0878126652365244e-05,0.4952059304844849,0.4991977816766952,0.5047940695155151
0.19060000000000002,0.04968600000000001,0.04987916088570992,1.1013258560625654,1.1028307761219143,0.0,-3.9167751388445386e-08,0.16303288958668516,0.16732071725536315,-0.00023229702670703767,0.1336591903651182,0.004568944838940747,0.0,2.0878126652365244e-05,0.49520163058377253,0.4991565207447241,0.5047983694162275
0.1907,0.04968600000000001,0.04998950573722028,1.1013258560625654,1.1040620346977366,0.0,-3.3739625717207074e-06,0.14271850484848952,0.1634885035021286,-0.00022699799197140904,0.13158017780398407,0.004464300455765909,0.0,6.9105728451182306e-06,0.4952786431688073,0.4991300476226776,0.5047213568311927
0.1908,0.04968600000000001,0.050099971391383905,1.1013258560625654,1.1052414409868399,0.0,-7.713070712216617e-06,0.14271850484848952,0.15606076277735828,-0.0002165531636841187,0.13201009593934504,0.004261474779387562,0.0,6.9105728451182306e-06,0.49526567705017993,0.4990880495404433,0.5047343229498201
0.19090000000000001,0.04968600000000001,0.05021055237792682,1.1013258560625654,1.1063712829721106,0.0,-8.936412644766081e-06,0.14271850484848952,0.15064514073237403,-0.00020905410116922826,0.13237611559783286,0.004113593041859979,0.0,6.9105728451182306e-06,0.4952551411225301,0.4990460423406535,0.5047448588774699
0.191,0.05078400000000001,0.05032124445542005,1.1132551108915985,1.1074652393045792,0.0,-8.372856221592305e-06,0.17998080134893976,0.14676094790855546,-0.00020378320027649414,0.13701327668263774,0.0040075292916744495,0.0,-2.8601546198552153e-05,0.4950917074379333,0.49897200596763275,0.5049082925620667
0.19110000000000002,0.05078400000000001,0.05043204642759887,1.1132551108915985,1.1085878773298703,0.0,2.372909949657912e-06,0.17998080134893976,0.1573504018628712,-0.00021944739782328273,0.13676454456775122,0.004296690321972511,0.0,-2.8601546198552153e-05,0.4951036345853889,0.4989315351147598,0.5048963654146111
0.1912,0.05078400000000001,0.05054296439292522,1.1132551108915985,1.1097815611077873,0.0,7.542522930628755e-06,0.17998080134893976,0.16520023909845863,-0.00023105167526420056,0.13659748705756553,0.004511041980944451,0.0,-2.8601546198552153e-05,0.4951127343254789,0.4988907950105898,0.504887265674521
0.1913,0.05078400000000001,0.050654004480025015,1.1132551108915985,1.1110275957178568,0.0,9.25729529761978e-06,0.17998080134893976,0.17094792881327453,-0.00023956134285843926,0.1364961712774284,0.004667991327618969,0.0,-2.8601546198552153e-05,0.4951195844433717,0.4988497827126089,0.5048804155566283
0.19140000000000001,0.05078400000000001,0.050765170922600515,1.1132551108915985,1.1123004169914135,0.0,5.777669561045012e-06,0.16310028880767838,0.17086699717443032,-0.00023958572435635488,0.1346536171125691,0.004665781367013554,0.0,2.0883849821345967e-05,0.49518874173574634,0.49882434903459405,0.5048112582642537
0.1915,0.05078400000000001,0.05087646401761801,1.1132551108915985,1.1135589328870152,0.0,2.1425111959759762e-06,0.16310028880767838,0.16890221197992417,-0.00023690648494151535,0.13484824195405154,0.00461212994045192,0.0,2.0883849821345967e-05,0.49518515708362865,0.49878200114619514,0.5048148429163714
0.19160000000000002,0.05078400000000001,0.05098788226018771,1.1132551108915985,1.114803951093555,0.0,-3.979298683843161e-08,0.16310028880767838,0.16738845284460147,-0.00023491359890354157,0.13503188111970715,0.004570794461485638,0.0,2.0883849821345967e-05,0.49518209640589633,0.4987395773420781,0.5048179035941037
0.1917,0.05078400000000001,0.05109942442340783,1.1132551108915985,1.1160350938606587,0.0,-3.4109365867416813e-06,0.14278540578849597,0.16355617748717913,-0.00022955426649813395,0.13295279560124545,0.004466148396115432,0.0,6.915597786296008e-06,0.49525984020693326,0.4987187982662378,0.5047401597930667
0.1918,0.05078400000000001,0.05121108737765344,1.1132551108915985,1.1172143832453603,0.0,-7.797130739545222e-06,0.14278540578849597,0.15612826668605878,-0.0002189934892593295,0.13338270340741484,0.004263318075545531,0.0,6.915597786296008e-06,0.49524815045807596,0.4986749165100562,0.5047518495419241
0.19190000000000002,0.05078400000000001,0.051322865652527055,1.1132551108915985,1.1183441071548756,0.0,-9.033581825271576e-06,0.14278540578849597,0.1507125099665684,-0.00021141075938298863,0.13374871214698308,0.0041154326605272,0.0,6.915597786296008e-06,0.49523889226943524,0.49863122726023984,0.5047611077305647
0.192,0.05189400000000001,0.05143475500649535,1.1251848998700922,1.1194379444868172,0.0,-8.463696849587449e-06,0.1800497624009073,0.14682821083867617,-0.00020608056509166655,0.13838610077376937,0.004009366007548419,0.0,-2.859816459319169e-05,0.49507782040654813,0.4985425768421599,0.5049221795934519
0.19210000000000002,0.05189400000000001,0.0515467542433136,1.1251848998700922,1.1205604657799024,0.0,2.398871139540428e-06,0.1800497624009073,0.1574183173092979,-0.00022191273902883316,0.13813732819324837,0.004298544855789516,0.0,-2.859816459319169e-05,0.49509096644249295,0.4985022962293689,0.504909033557507
0.1922,0.05189400000000001,0.05165886946183467,1.1251848998700922,1.1217540371620405,0.0,7.624454277901407e-06,0.1800497624009073,0.16526862585200244,-0.00023364042025146497,0.1379702359860245,0.004512909384513964,0.0,-2.859816459319169e-05,0.49510129930775804,0.4984615114721833,0.504898700692242
0.1923,0.05189400000000001,0.05177110679105382,1.1251848998700922,1.1229999624831946,0.0,9.357571199558142e-06,0.1800497624009073,0.17101664951228443,-0.00024223955180588391,0.137868890165182,0.00466986785007369,0.0,-2.859816459319169e-05,0.49510939631127215,0.49842026734695194,0.5048906036887278
0.19240000000000002,0.05189400000000001,0.051883470464929596,1.1251848998700922,1.124272676389422,0.0,5.840114961369224e-06,0.1631688649165623,0.1709358522066024,-0.00024226150688998153,0.13602626869694937,0.004667661557638111,0.0,2.088937729991631e-05,0.495179287365722,0.49839989639728044,0.504820712634278
0.1925,0.05189400000000001,0.051995960780542645,1.1251848998700922,1.125531085455102,0.0,2.16554263352641e-06,0.1631688649165623,0.16897110910655158,-0.00023955067934989635,0.1362208747616749,0.004614011280529142,0.0,2.088937729991631e-05,0.4951770057864586,0.49835644452177064,0.5048229942135414
0.19260000000000002,0.05189400000000001,0.05210857623303793,1.1251848998700922,1.1267759970592124,0.0,-4.0417797555287023e-08,0.1631688649165623,0.167457366466841,-0.00023753364342630015,0.13640449659244294,0.004572676252000459,0.0,2.088937729991631e-05,0.4951752535406944,0.49831296059029395,0.5048247464593056
0.1927,0.05189400000000001,0.05222131559552652,1.1251848998700922,1.1280070331893448,0.0,-3.4479167068635394e-06,0.1428534238376114,0.1636250166116097,-0.0002321140018838864,0.13432533288909557,0.004468028152355086,0.0,6.920403362799933e-06,0.4952535967799371,0.498298000826676,0.5047464032200629
0.1928,0.05189400000000001,0.05233417573832269,1.1251848998700922,1.1291862146801046,0.0,-7.881206354889818e-06,0.1428534238376114,0.1561969132695168,-0.0002214372518301139,0.1347552324655651,0.004265192574163193,0.0,6.920403362799933e-06,0.4952432733543528,0.4982523348674431,0.5047567266456472
0.19290000000000002,0.05189400000000001,0.052447151190888816,1.1251848998700922,1.130315829376316,0.0,-9.130768664165073e-06,0.1428534238376114,0.15078100602446498,-0.00021377083850751105,0.13512123215493144,0.004117303048817114,0.0,6.920403362799933e-06,0.4952353772416148,0.4982070655009137,0.5047646227583852
0.193,0.05301600000000001,0.052560237711574705,1.137115245768505,1.1314095564668438,0.0,-8.554553087879932e-06,0.18011989198261355,0.14689658970557581,-0.00020838134058948098,0.13975885597252505,0.004011233195761204,0.0,-2.8595068648388538e-05,0.4950771333796191,0.49810387284071456,0.5049228666203808
0.19310000000000002,0.05301600000000001,0.05267343410414962,1.137115245768505,1.132531969791659,0.0,2.4248358439339476e-06,0.18011989198261355,0.15748735987097578,-0.0002243815164426247,0.13951004374518164,0.004300430167190399,0.0,-2.8595068648388538e-05,0.49509152922620464,0.4980638985754678,0.5049084707737953
0.1932,0.05301600000000001,0.05278674646786306,1.137115245768505,1.1337254376191406,0.0,7.706399432294612e-06,0.18011989198261355,0.1653381486344221,-0.00023623262195677228,0.13934291769834806,0.004514807809067333,0.0,-2.8595068648388538e-05,0.49510313292971664,0.49802318451456123,0.5048968670702834
0.1933,0.05301600000000001,0.05290018093208651,1.137115245768505,1.1349712625538737,0.0,9.457865442265338e-06,0.18011989198261355,0.17108651332898672,-0.00024492123405088804,0.13924154272671124,0.00467177558708311,0.0,-2.8595068648388538e-05,0.49511251998214145,0.49798182359450033,0.5048874800178585
0.19340000000000002,0.05301600000000001,0.05301374173103953,1.137115245768505,1.1362438780102033,0.0,5.902571367688399e-06,0.16323855902366993,0.1710058433298899,-0.00024494076026365403,0.1373988495007548,0.004669572770946072,0.0,2.089471642856345e-05,0.49518303039108325,0.49796663653378564,0.5048169696089168
0.1935,0.05301600000000001,0.05312742916191263,1.137115245768505,1.1375021890776493,0.0,2.18857788972749e-06,0.16323855902366993,0.1690411321160052,-0.00024219833713457785,0.13759343832900678,0.004615923364537017,0.0,2.089471642856345e-05,0.4951821203759148,0.4979221926710829,0.5048178796240852
0.19360000000000002,0.05301600000000001,0.05324124171987765,1.137115245768505,1.1387470028440587,0.0,-4.1042191505515625e-08,0.16323855902366993,0.16752739890232685,-0.0002401571470792363,0.1377770442505582,0.0045745885934003775,0.0,2.089471642856345e-05,0.4951817438978113,0.4978777618641242,0.5048182561021887
